customerId,comment,orderdate,next_purchase_days,non-meals,total_meat,total_white_meat,total_fish,total_vegetarian,total_vegan,language,totalLunch,TotalDinner,total_discounts,total_vouchers,mealPrice,voucherDiscount,planos,creditos,email_newsletter_weekly,email_marketing,classification,churn
3223,"cumprimento dos tempos de entrega e ter cuidado para as sobremesas frias não virem junto com as comidas quentes, nem as sopas já completamente frias",2023-02-15T00:00:00Z,0,14,0,10,1,1,0,pt,29,0,0,0,136.65,0,0,0,FALSE,TRUE,F,FALSE
3262,"Já comi algumas vezes este prato,  a última vez Já não estava igual, hoje não estava mesmo bom, molho talhado e grosso e com sabor estranho, muito diferente do início",2023-02-15T00:00:00Z,23,17,0,21,9,7,0,pt,61,3,0,3,387.535,6.37,0,1,FALSE,FALSE,0,FALSE
5002,"O puré estava praticamente líquido, o que levou que o salmão estivesse prativamente coberto pelo mesmo.",2023-02-15T00:00:00Z,1,54,0,22,29,20,37,pt,162,0,0,6,795.4958,61,0,0,TRUE,TRUE,F,FALSE
6399,"I ordered and payed for fork, knife and napkin. They weren't delivered.",2023-02-15T00:00:00Z,5,11,0,12,4,0,0,en,35,0,0,6,161.81,17.09,0,0,TRUE,TRUE,M,FALSE
2263,Delivery 1 hour late,2023-02-14T00:00:00Z,9,0,0,6,5,0,0,en,14,9,1,1,139.25,4.45,1,0,TRUE,TRUE,0,FALSE
3690,Atraso na entrega com a agravante de informarem que estão atrasados após terem ultrapassado o intervalo de tempo informado no email,2023-02-14T00:00:00Z,65,40,0,8,23,7,2,pt,59,34,0,31,434.305,70.34,0,0,FALSE,FALSE,M,TRUE
414,Tudo,2023-02-13T00:00:00Z,0,0,0,0,1,0,0,pt,0,1,0,0,8.9,0,0,0,FALSE,FALSE,F,FALSE
420,"The delivery person didn’t know where in the building to leave my lunch, even if it was written in the order’s details. We manage to speak on What’s app and fix it.",2023-02-13T00:00:00Z,9,0,0,2,1,1,0,en,5,0,0,0,37,0,0,0,TRUE,TRUE,F,FALSE
680,The sauce tasted really bad,2023-02-13T00:00:00Z,2,0,0,9,2,5,6,en,28,0,6,0,167.7,0,6,0,FALSE,FALSE,0,FALSE
4665,Pouco sabor,2023-02-13T00:00:00Z,7,92,0,88,27,20,18,pt,255,19,0,1,1518.725,0.97,0,0,FALSE,FALSE,F,FALSE
7575,"consistencia, sabor, ingredientes",2023-02-13T00:00:00Z,0,5,0,4,2,0,0,pt,11,0,0,1,41.8,2.1,0,0,TRUE,TRUE,F,FALSE
511,"O bacalhau espiritual estava mdoce devido a cebola, pelo menos colocar alguma batata palha para ficar um pouco salgado",2023-02-10T00:00:00Z,0,3,0,3,1,0,0,pt,8,0,0,0,40.45,0,0,0,TRUE,TRUE,F,FALSE
573,Entrega fora do horário previsto.,2023-02-10T00:00:00Z,146,1,0,7,1,0,0,pt,10,1,0,1,67.4,7.9,0,0,TRUE,TRUE,0,TRUE
909,"Pouca quantidade, tendo em conta o valor, não sacia",2023-02-10T00:00:00Z,7,67,0,13,11,1,3,pt,103,0,1,0,0,0,0,0,FALSE,FALSE,0,FALSE
933,MAIS OPÇÕES VEGAN!!!!!!!!!!!,2023-02-10T00:00:00Z,7,134,0,4,6,4,17,pt,174,0,1,0,0,0,0,0,TRUE,TRUE,F,FALSE
1027,"Tempero ruim, não era saborosa",2023-02-10T00:00:00Z,82,34,0,12,3,1,1,pt,62,0,1,0,237.8,0,0,0,TRUE,TRUE,F,TRUE
1086,mal passado,2023-02-10T00:00:00Z,14,48,0,7,6,3,0,pt,73,0,1,0,0,0,0,0,TRUE,TRUE,M,FALSE
1537,"Conforme referi na pergunta anterior. O sushi cheirava demasiado a peixe, impossível de comer",2023-02-10T00:00:00Z,73,4,0,4,9,1,1,pt,23,0,0,2,132.1,16.8,0,0,TRUE,TRUE,F,TRUE
3394,O puré de batata podia estar melhor,2023-02-10T00:00:00Z,24,13,0,28,4,2,0,en,67,0,0,4,374.95,13.4,0,0,FALSE,FALSE,M,FALSE
4178,"O hamburger estava bom, mas frio",2023-02-10T00:00:00Z,91,10,0,2,10,1,2,pt,21,11,0,8,151.2275,43.57,0,0,TRUE,TRUE,M,TRUE
4197,Dose um pouco pequena,2023-02-10T00:00:00Z,0,22,0,7,3,0,0,pt,7,31,0,5,138.8,26.7,0,1,TRUE,TRUE,F,FALSE
7965,As couves sabiam a algas,2023-02-10T00:00:00Z,21,19,0,46,37,1,4,pt,157,0,0,26,884.9757,144.92,0,4,TRUE,FALSE,F,FALSE
567,Chicken is too bad!!!!,2023-02-09T00:00:00Z,1,0,0,126,24,5,1,en,228,0,1,0,0,0,0,0,TRUE,TRUE,0,FALSE
876,Much better! Actually had some decent flavour 😊,2023-02-09T00:00:00Z,1,7,0,15,7,4,4,en,29,9,5,0,214.95,0,16,3,FALSE,FALSE,0,FALSE
4473,A dose poderia ser um pouco maior.,2023-02-09T00:00:00Z,34,2,0,9,5,1,1,pt,20,0,0,3,112.775,19.73,0,0,TRUE,TRUE,0,TRUE
8440,"Deviam ter aviso de entrega por SMS. Por email nem sempre a sincronização é imediata, ou seja, acaba por ser irrelevante receber o email.",2023-02-09T00:00:00Z,15,19,0,4,9,0,6,pt,42,2,0,5,211.2382,10.2,0,0,TRUE,TRUE,M,FALSE
450,Rice was a bit dry. :(,2023-02-08T00:00:00Z,21,3,0,32,8,7,4,en,72,0,1,0,0,0,0,0,TRUE,TRUE,F,FALSE
552,Tive uma reação alérgica que geralmente tenho ao marisco. Poderá esse salmão ter sido contaminado numa panela onde antes cozinharam marisco?,2023-02-08T00:00:00Z,21,1,0,26,6,0,0,en,43,0,10,2,242.95,13.3,9,0,TRUE,TRUE,0,FALSE
1105,O sabor do caldo verde não era o esperado,2023-02-08T00:00:00Z,6,19,0,8,5,2,1,pt,32,28,0,1,344.9,7.9,0,0,TRUE,TRUE,0,FALSE
1392,Nem cheguei a comer porque já não tive tempo,2023-02-08T00:00:00Z,96,2,0,11,7,1,1,pt,16,10,0,2,185.375,5.43,0,0,TRUE,TRUE,0,TRUE
1652,Demora na entrega,2023-02-08T00:00:00Z,0,2,0,1,1,0,0,pt,4,0,0,2,7.155,14.44,0,0,TRUE,TRUE,F,FALSE
2084,Estava no ponto com um sabor maravilhoso.,2023-02-08T00:00:00Z,75,7,0,9,3,2,0,pt,22,0,3,0,111.05,0,8,0,TRUE,TRUE,F,TRUE
6301,Frio.,2023-02-08T00:00:00Z,33,11,0,12,4,3,0,pt,39,0,0,1,223.65,8.9,0,0,TRUE,FALSE,M,TRUE
6954,Carne estava queimada,2023-02-08T00:00:00Z,1,9,0,169,52,14,6,pt,320,4,13,14,2058.35,29.4,14,0,TRUE,TRUE,0,FALSE
7146,a massa não era integral ao contrário da descrição do prato.,2023-02-08T00:00:00Z,20,0,0,4,2,2,0,pt,8,0,1,0,54.2,0,0,0,FALSE,FALSE,0,FALSE
7586,"Apesar do molho estar bem gostoso, achei as almôndegas sem sabor.",2023-02-08T00:00:00Z,251,1,0,11,9,0,0,pt,25,0,0,6,147.86,30.59,0,0,TRUE,TRUE,F,TRUE
8239,Haver estes pratos mais vezes e mesmo outros pratos inspirados na culinária asiática.,2023-02-08T00:00:00Z,12,30,0,34,10,1,0,pt,107,0,0,9,557.0804,32.07,0,0,TRUE,TRUE,F,FALSE
2226,Quase nao tinha molho e o frango nao era bom,2023-02-07T00:00:00Z,90,37,0,11,1,2,4,pt,27,32,0,0,250.85,0,0,0,TRUE,TRUE,F,TRUE
2900,Não gostei muito da receita.,2023-02-07T00:00:00Z,15,4,0,13,10,3,4,pt,27,8,2,7,183.695,31.4,1,0,TRUE,TRUE,0,FALSE
5831,"Talvez contratar mais estafetas, uma vez que a espera é demasiada longa.",2023-02-07T00:00:00Z,0,1,0,1,1,0,1,pt,3,2,0,0,31.5,0,0,0,TRUE,FALSE,F,FALSE
6646,O salmão estava passado do ponto,2023-02-07T00:00:00Z,3,30,0,51,40,9,4,pt,177,1,10,17,986.4717,43.4,9,7,TRUE,TRUE,M,FALSE
11024,Estava um pouco salgado,2023-02-07T00:00:00Z,1,10,0,27,24,22,20,pt,111,0,0,13,652.661,67.96,0,1,TRUE,TRUE,0,FALSE
4677,Acho que um bocadinho mais de gengibre tornava o prato ainda melhor.,2023-02-06T00:00:00Z,121,16,0,8,33,5,3,pt,75,4,0,0,488.3,0,0,0,TRUE,TRUE,F,TRUE
7116,"O prato é saboroso mas o frango não chega crocante, penso que poderiam considerar outras opções de embalagem que permitam manter as características da refeição. Os pedaços de ananás e pimento poderiam ser um pouco mais pequenos.",2023-02-06T00:00:00Z,2,12,0,13,7,0,1,pt,38,0,0,3,175.4,12.3,0,2,FALSE,TRUE,F,FALSE
423,Delivery was delayed by 2hrs,2023-02-03T00:00:00Z,0,1,0,1,0,0,0,en,0,2,0,1,6.6,3.7,0,0,FALSE,FALSE,0,FALSE
694,"Pessoalmente não gostei muito da lasanha, mas não quer dizer que estivesse má, é apenas um gosto pessoal.",2023-02-03T00:00:00Z,10,4,0,6,4,2,2,pt,15,4,0,5,106.25,16.35,0,0,TRUE,TRUE,F,FALSE
954,Better delivery,2023-02-03T00:00:00Z,91,0,0,18,0,0,0,en,23,0,0,0,165.4,0,0,0,FALSE,FALSE,F,TRUE
1072,"Faltou sabor no frango, o bolo de caco estava um bocado murcho",2023-02-03T00:00:00Z,7,6,0,10,7,1,0,pt,31,0,3,3,160.1725,18.58,2,0,FALSE,FALSE,M,FALSE
1087,"As coxinhas de frango continham demasiado óleo, sobrepondo-se a qualquer tempero com que possam ter preparado as coxinhas, além disso o seu interior estava mal cozinhado. O picante embora tivesse vindo numa caixinha à parte, com o calor o material da mesma acaba por desintegrar e molho por derramar para junto das coxinhas.",2023-02-03T00:00:00Z,7,106,0,19,18,5,4,pt,164,0,1,0,17.25,0,0,0,FALSE,FALSE,0,FALSE
1096,"Não era um brownie, era simplesmente bolo de chocolate...",2023-02-03T00:00:00Z,7,132,0,29,16,0,1,pt,210,0,1,0,0,0,0,0,TRUE,TRUE,0,FALSE
3280,Gostaria de deixar a minha reclamação relativamente ao seguinte:  i) juntaram o recipiente onde vem o molho picante das coxinhas de frango tendo este derretido (por estar quente) e logo espalhou por todas as coxinhas que ficaram impossiveis de comer;  ii) pão do cheeseburger cru (não era apenas mal cozido)!  iii) coxinhas de frango cruas por dentro.  Sou Vossa cliente há bastante tempo e é com satisfação que digo que o serviço e a qualidade da comida tem vindo a deteriorar-se...,2023-02-03T00:00:00Z,21,9,0,15,8,11,5,pt,53,3,0,7,337.825,18.62,0,0,TRUE,TRUE,0,FALSE
4561,"Para o preço acho que devia de ter mais condimento. Mais rúcula, talvez cebola cozinhada e não crua e o hambúrguer deveria de ser entregue mais quentinho",2023-02-03T00:00:00Z,28,3,0,11,3,8,5,pt,36,1,0,5,219.6732,7.73,0,0,TRUE,TRUE,F,FALSE
10672,Estava tudo bom. O molho combina muito bem com as batatas. De uma forma geral estava bom.,2023-02-03T00:00:00Z,0,1,0,3,1,2,3,pt,16,0,0,0,109.95,0,0,0,FALSE,TRUE,0,FALSE
530,the desserts are always oversweet. The spring roll and fish was great!,2023-02-02T00:00:00Z,5,46,0,1,24,3,6,pt,83,0,1,0,0.8,0,0,0,FALSE,FALSE,F,FALSE
1343,"Infelizmente não teve nada a ver com o prato. Dado ter um cão coloquei o tupperware no forno para não chamar a atenção. Quando fui passear o cão coloquei o forno a pre-aquecer, uma vez que tencionava aquecer a comida num pirex de vidro. Quando regressei a casa por pouco não aconteceu um acidente no forno :( e fiquei sem almoço. Enfim, cabeça de alho chocho, para a próxima, escondo o almoço do cão  guardando noutro local mais seguro... fiquei mesmo com pena, adoro o vosso prato de frango com amêndoa :(",2023-02-02T00:00:00Z,63,3,0,13,4,3,2,pt,25,1,1,1,177.94,0.96,0,0,FALSE,FALSE,F,TRUE
2498,O sabor,2023-02-02T00:00:00Z,7,4,0,7,7,5,8,pt,15,26,1,2,259.2475,3.95,0,0,TRUE,TRUE,F,FALSE
3214,Usar menos gordura,2023-02-02T00:00:00Z,0,0,0,1,1,0,0,pt,2,0,0,1,8.4,8.4,0,0,FALSE,FALSE,F,FALSE
4329,Comida fria e o arroz estava com cheiro a mofo,2023-02-02T00:00:00Z,34,4,0,15,2,8,3,pt,33,0,0,3,208.4522,5.1,0,0,TRUE,TRUE,0,TRUE
4357,Acho que começa a ser preciso renovar a oferta de pratos,2023-02-02T00:00:00Z,8,5,0,4,1,4,4,pt,23,0,0,3,128.06,7.79,0,0,TRUE,TRUE,F,FALSE
647,"melhorar a quantidade de comida, alface não é o mesmo que massa e arroz",2023-02-01T00:00:00Z,98,1,0,8,2,1,0,pt,10,5,3,1,84.6,5.9,2,0,FALSE,FALSE,0,TRUE
740,"Arroz péssimo, pouco salmão.",2023-02-01T00:00:00Z,1,5,0,2,2,0,0,pt,10,0,1,1,40.275,7.92,0,0,TRUE,TRUE,F,FALSE
1875,"Quantidade, um pouco mais",2023-02-01T00:00:00Z,0,2,0,11,4,2,0,pt,9,10,3,0,114.4,0,4,0,TRUE,TRUE,M,FALSE
2782,Demora na entrega,2023-02-01T00:00:00Z,0,4,0,7,1,0,0,pt,12,3,0,0,89.6,0,0,0,TRUE,TRUE,M,FALSE
3551,Atraso comida muito fria,2023-02-01T00:00:00Z,13,11,0,13,2,1,2,pt,18,25,0,6,234.25,6.75,0,0,FALSE,FALSE,F,FALSE
4349,Comida sem sal e frango sem gosto,2023-02-01T00:00:00Z,0,2,0,20,0,0,0,pt,27,0,0,9,172.165,18.73,0,0,TRUE,TRUE,M,FALSE
7564,Too much pasta and tomato sauce and not enough vegetables,2023-02-01T00:00:00Z,0,133,0,66,55,26,35,en,384,5,2,13,0,990.25,0,0,TRUE,TRUE,0,FALSE
9313,"Frango mole e extremamente oleoso; Arroz “em blocos”, não parecia ser do dia; Má experiência;",2023-02-01T00:00:00Z,0,4,0,15,1,1,0,pt,25,0,0,6,111.2,38.2,0,1,FALSE,FALSE,M,FALSE
10425,Deviam compensar com vouchers ou créditos quando se atrasam a entregar,2023-02-01T00:00:00Z,7,0,0,9,2,0,0,pt,6,7,1,3,73.9,13.8,0,1,FALSE,FALSE,M,FALSE
584,Could use just a little more sauce,2023-01-31T00:00:00Z,0,1,0,2,0,0,0,pt,4,0,0,0,24.6,0,0,0,FALSE,TRUE,M,FALSE
792,Fazer mais unidades da opção de frango com arroz xau xau e brócolos,2023-01-31T00:00:00Z,15,0,0,25,1,1,2,pt,36,0,0,1,267.79,2.76,0,0,TRUE,TRUE,0,FALSE
1065,Is there anything that can be done so foods aren't cold when delivered?,2023-01-31T00:00:00Z,8,20,0,6,2,0,1,en,4,28,0,0,137.35,0,0,0,TRUE,TRUE,M,FALSE
1143,Erros acontecem.devolver o dinheiro e dar o assunto por encerrado é indecente,2023-01-31T00:00:00Z,0,6,0,11,6,1,0,pt,28,0,0,0,175,0,0,0,FALSE,FALSE,F,FALSE
1410,coentros!!!,2023-01-31T00:00:00Z,16,69,0,22,21,9,13,pt,164,9,0,1,997.765,0.73,0,0,FALSE,FALSE,0,FALSE
1735,Recebi o alerta de chegada alguns minutos antes de o estafeta aparecer.,2023-01-31T00:00:00Z,27,2,0,18,85,3,14,en,71,60,0,4,796.79,147.84,0,0,TRUE,TRUE,0,FALSE
2357,Tudo perfeito,2023-01-31T00:00:00Z,1,1,0,93,25,0,3,pt,152,0,0,0,1103.1,0,0,0,TRUE,TRUE,M,FALSE
2520,"Muito boa criatividade nos pratos, ampla variedade de opções, facilidade de encomendar. Muito obrigado",2023-01-31T00:00:00Z,9,102,0,110,39,44,50,pt,352,0,0,2,2045.175,1.42,0,0,FALSE,FALSE,0,FALSE
3004,Estava frio devido à demora,2023-01-31T00:00:00Z,2,2,0,35,20,5,4,pt,71,0,0,3,471.2975,12.96,0,0,FALSE,FALSE,0,FALSE
6110,frango tinha muitos nervos; quase nao tinha amendoas,2023-01-31T00:00:00Z,0,0,0,5,2,0,0,pt,8,1,0,6,49.41,15.19,0,0,TRUE,TRUE,F,FALSE
9386,Comida fria,2023-01-31T00:00:00Z,3,2,0,16,3,1,0,pt,21,1,0,2,140.2,3,0,0,FALSE,FALSE,F,FALSE
438,"I ordered a fish meal and only got mashed potatoes , broccoli and carrots, NO CODFISH",2023-01-30T00:00:00Z,0,1,0,0,1,0,0,en,2,0,0,0,7.2,0,0,0,FALSE,FALSE,F,FALSE
483,Pouco sabor,2023-01-30T00:00:00Z,0,1,0,4,0,0,0,pt,7,0,0,3,36.88,9.42,0,0,FALSE,TRUE,0,FALSE
3019,O prato não tinha quase bacalhau nenhum.,2023-01-30T00:00:00Z,37,32,0,21,24,3,1,pt,71,24,0,5,517.115,13.58,0,0,TRUE,TRUE,F,TRUE
3743,"Maior supervisão, porque não se admite que o prato venha tão diferente do anunciado.",2023-01-30T00:00:00Z,1,14,0,58,22,18,23,pt,134,35,1,15,1068.28,47.82,0,8,TRUE,TRUE,M,FALSE
6561,Sugiro que coloquem um pouco mais de bacalhau... tinha muito pouco mesmo.,2023-01-30T00:00:00Z,42,12,0,16,11,3,3,pt,51,6,3,21,247.71163,60.18,6,2,TRUE,TRUE,F,TRUE
9317,Comida muito salgada,2023-01-30T00:00:00Z,11,4,0,32,25,9,7,pt,95,0,0,13,626.685,20.42,0,0,TRUE,TRUE,F,FALSE
10705,A dose de carne devia ser superior ao que enviaram.,2023-01-30T00:00:00Z,1,2,0,7,3,0,0,pt,20,0,1,3,92,28.55,0,0,TRUE,TRUE,0,FALSE
11178,"O tempo de espera, a comida fria",2023-01-30T00:00:00Z,17,7,2,11,5,5,3,pt,35,0,3,1,171.7,9.2,0,1,TRUE,TRUE,F,FALSE
477,Pouca quantidade de comida e ligeiramente picante (sem essa indicação no site).,2023-01-27T00:00:00Z,0,0,0,0,0,0,1,pt,1,0,0,0,6.9,0,0,0,TRUE,FALSE,M,FALSE
501,O sumo tinha muito sabor a água,2023-01-27T00:00:00Z,3,35,0,8,1,0,2,pt,50,0,1,0,0,0,0,0,FALSE,FALSE,0,FALSE
1373,Colocar o nome do cliente na embalagem ( várias entregas no mesmo.local com clientes diferentes),2023-01-27T00:00:00Z,4,0,0,36,16,15,20,pt,89,0,0,0,657.55,0,0,0,TRUE,TRUE,F,FALSE
2175,Arroz não tinha sabor nenhum,2023-01-27T00:00:00Z,89,2,0,13,2,0,0,pt,13,23,0,2,193.21,43.83,0,0,FALSE,FALSE,M,TRUE
2393,Maria João,2023-01-27T00:00:00Z,147,16,0,18,6,9,3,pt,28,46,0,5,425.04,51.72,0,0,FALSE,TRUE,0,TRUE
3059,"The chicken was good, but the dish was mostly white rice, with only a bit of brocolis. Maybe adding more things to the rice would make it better and with more variety.   At the minimum , adding more brocolis.",2023-01-27T00:00:00Z,139,0,0,20,0,0,0,en,22,0,0,0,167.9,0,0,0,FALSE,FALSE,M,TRUE
3471,Pouco sabor e o prato não funciona bem.,2023-01-27T00:00:00Z,10,26,0,47,26,24,19,pt,138,37,0,5,964.4275,152.92,0,8,FALSE,TRUE,M,FALSE
4671,o molho não era nada de especial,2023-01-27T00:00:00Z,10,6,0,37,12,31,19,pt,100,6,1,22,626.4675,65.58,0,7,FALSE,TRUE,F,FALSE
4713,Colocar menos cebola,2023-01-27T00:00:00Z,28,1,0,6,0,0,0,pt,4,3,0,1,39.85,4,0,0,TRUE,TRUE,M,FALSE
443,"They had too much oil in them. Tasted good, but with less oil it would bring out more of the flavours of the food itself",2023-01-26T00:00:00Z,0,1,0,1,0,0,0,en,2,0,0,0,8.2,0,0,0,FALSE,FALSE,0,FALSE
551,Grande atraso na entrega.,2023-01-26T00:00:00Z,1,0,0,32,12,0,1,pt,63,0,0,0,455.75,0,0,0,FALSE,FALSE,0,FALSE
773,Estava um pouco oleoso na parte de baixo.,2023-01-26T00:00:00Z,0,0,0,3,0,0,0,pt,3,0,0,0,23.7,0,0,0,TRUE,TRUE,M,FALSE
1865,Os legumes estavam estragados,2023-01-26T00:00:00Z,0,1,0,3,2,0,0,pt,6,0,0,1,40.66,0.79,0,0,FALSE,FALSE,0,FALSE
6308,Carne com alguma gordura e o panado estava cheio de gordura.,2023-01-26T00:00:00Z,6,12,0,48,5,9,7,pt,102,0,1,4,623.9872,13.98,0,9,TRUE,TRUE,F,FALSE
6724,Entrega muito atrasada,2023-01-26T00:00:00Z,1,8,0,18,5,0,0,pt,44,1,0,1,261.0875,38.09,0,0,FALSE,FALSE,F,FALSE
11319,Muita cebola sem sabor a bacalhau,2023-01-26T00:00:00Z,146,17,0,17,20,7,4,pt,79,0,0,1,434.75,1,0,0,FALSE,FALSE,0,TRUE
1444,"Chegam sempre depois da hora definida. Embalagem chegou partida na base e o molho estava a sair, causando alguma sujidade.",2023-01-25T00:00:00Z,22,2,0,36,6,17,14,pt,97,9,1,19,604.355,108.5,0,0,FALSE,TRUE,M,FALSE
1971,"Os sumos, podiam ter um bocadinho mais de sabor e ser mais doces, mas é do gosto de cada um",2023-01-25T00:00:00Z,28,7,0,1,5,2,4,pt,18,1,0,1,104.495,1.36,0,0,TRUE,TRUE,F,FALSE
2294,Dose pequena e pouco tempero,2023-01-25T00:00:00Z,28,3,0,13,13,1,1,pt,31,9,0,3,266.67,9.83,0,0,TRUE,TRUE,M,FALSE
4380,a refeição vinha fria e mal cozinhada,2023-01-25T00:00:00Z,0,1,0,11,4,0,0,pt,16,0,0,2,97.45,11.35,0,0,TRUE,TRUE,F,FALSE
5775,Pouco peixe,2023-01-25T00:00:00Z,7,218,0,154,135,25,4,pt,642,57,20,12,3640.3925,191.09,17,21,TRUE,TRUE,M,FALSE
454,.,2023-01-24T00:00:00Z,0,0,0,0,0,0,0,pt,1,0,0,1,2.37,5.53,0,0,FALSE,FALSE,0,FALSE
457,More food,2023-01-24T00:00:00Z,0,1,0,2,0,0,0,en,0,3,0,1,10.92,4.83,0,0,FALSE,FALSE,M,FALSE
469,Nada mais para melhorar,2023-01-24T00:00:00Z,7,0,0,6,5,2,0,pt,15,0,1,1,104.21,0.79,1,0,FALSE,TRUE,0,FALSE
666,"Sim, por favor, coloquem o nome da pessoa na caixa. Numa empresa que recebe várias encomendas torna-se confuso. Obrigada.",2023-01-24T00:00:00Z,8,1,0,18,0,0,0,pt,24,0,0,0,178.6,0,0,0,TRUE,TRUE,F,FALSE
1217,"Was not good at all. Too much rise, and lack of cheese and chicken. And the flavor was not delicious as well.",2023-01-24T00:00:00Z,6,10,0,20,17,0,0,en,55,0,0,5,362.33,18.77,0,0,TRUE,TRUE,F,FALSE
2270,As quantidades têm vindo a ser reduzidas e o preço tem aumentado.,2023-01-24T00:00:00Z,0,0,0,15,5,1,0,pt,18,4,0,2,151.0925,7.15,0,0,TRUE,FALSE,0,FALSE
7519,"O arroz estava péssimo , parecia uma pasta o que estragou completamente a refeição.",2023-01-24T00:00:00Z,6,0,0,11,1,2,1,pt,21,0,0,0,155.4,0,0,0,TRUE,FALSE,M,FALSE
8222,Fraca qualidade,2023-01-24T00:00:00Z,0,1,0,3,0,0,0,pt,5,0,1,0,29.45,0,0,0,FALSE,FALSE,M,FALSE
8733,Aumentar a quantidade de comida,2023-01-24T00:00:00Z,196,3,0,10,6,11,9,pt,41,3,1,6,183.4894,24.78,0,2,FALSE,TRUE,F,TRUE
568,Muito gengibre,2023-01-23T00:00:00Z,339,0,0,0,1,0,1,pt,2,0,0,0,14.8,0,0,0,FALSE,FALSE,F,TRUE
601,Tem chegado atrasados,2023-01-23T00:00:00Z,1,0,0,18,7,0,0,pt,36,0,1,0,0,0,0,0,TRUE,TRUE,0,FALSE
1937,Lentilhas crua,2023-01-23T00:00:00Z,0,13,0,0,8,2,2,pt,18,7,0,2,104.945,12.8,0,1,FALSE,TRUE,F,FALSE
3138,"As batatas do Burguer, preferia batatas palito, ainda que fiquem moles por causa do transporte",2023-01-23T00:00:00Z,3,9,0,25,9,2,5,pt,79,0,0,3,467.4585,39.63,0,0,TRUE,TRUE,M,FALSE
8569,"O panado não devia trazer molho, deveria vir como opcional, e a salada de batata tinha imensa cebola e a manga estava verde. No passado este prato era fantástico, hoje foi uma decepção.",2023-01-23T00:00:00Z,0,39,0,48,37,12,1,pt,169,3,0,5,966.1377,85.87,0,0,FALSE,FALSE,F,FALSE
9104,Tudo ok!,2023-01-23T00:00:00Z,1,4,0,9,8,3,5,pt,34,0,0,3,184.1285,9.07,0,0,TRUE,TRUE,0,FALSE
463,Ter a opção com ou sem picante,2023-01-20T00:00:00Z,132,0,0,3,0,0,0,pt,3,0,0,1,18.17,5.53,0,0,TRUE,TRUE,F,TRUE
466,Pedi para que não fosse colocado amendoin pq tenho alergia e não foi atendido,2023-01-20T00:00:00Z,10,0,0,2,1,0,1,pt,5,0,0,0,35,0,0,0,FALSE,FALSE,F,FALSE
472,"Estava muito bom, mas não gostei do burger frio. Penso que com frango ficaria excelente. Mas é só um gosto meu.",2023-01-20T00:00:00Z,4,2,0,39,1,9,3,pt,59,0,0,7,387.38,32.07,0,0,TRUE,TRUE,F,FALSE
645,"A entrega foi feita, depois da hora!",2023-01-20T00:00:00Z,7,149,0,61,11,1,1,pt,282,5,0,1,1481.275,1.47,0,0,TRUE,TRUE,0,FALSE
708,Demorei mais 40min do tempo indicado,2023-01-20T00:00:00Z,0,2,0,3,1,1,1,pt,6,2,0,1,48.77,1.48,0,0,TRUE,TRUE,F,FALSE
752,Arranjar forma de contornar a questão dos tupperwares de plástico ! ou criar forma de devolver e reutilizar,2023-01-20T00:00:00Z,13,10,0,5,3,4,1,pt,27,0,0,0,128.5,0,0,0,TRUE,FALSE,F,FALSE
757,"Muito bom, nada a referir, obrigada",2023-01-20T00:00:00Z,17,2,0,2,0,5,3,pt,15,0,0,0,88.55,0,0,0,FALSE,FALSE,F,FALSE
956,Não entregaram uma das refeições pedidas,2023-01-20T00:00:00Z,4,1,0,1,2,1,0,pt,3,4,0,0,47.3,0,0,0,TRUE,TRUE,F,FALSE
1006,"Parte do hamburger estava dura como pedra, impossível de comer",2023-01-20T00:00:00Z,12,0,0,42,50,11,3,pt,154,0,1,1,0,0,0,0,FALSE,FALSE,M,FALSE
1441,"Mais sal na bolonhesa para a próxima, os rolinhos precisam de ser um pouco mais crocantes, idem para o brownie.",2023-01-20T00:00:00Z,3,86,0,12,7,2,0,pt,13,112,0,0,498.5,0,0,0,TRUE,TRUE,0,FALSE
1839,"Não gostei do prato em si, muito molho de tomate e poucos legumes",2023-01-20T00:00:00Z,112,0,0,10,12,2,2,pt,29,0,0,0,220.25,0,0,0,TRUE,TRUE,F,TRUE
465,Tinha poucos cogumelos,2023-01-19T00:00:00Z,67,2,0,6,2,0,1,pt,10,2,0,1,78.555,0.89,0,0,FALSE,TRUE,F,TRUE
467,nada a apontar.,2023-01-19T00:00:00Z,133,0,0,0,2,0,0,pt,4,0,0,0,31.6,0,0,0,TRUE,TRUE,0,TRUE
481,Demora na entrega pela má comunicação do estafeta.,2023-01-19T00:00:00Z,47,1,0,1,6,1,1,pt,16,0,0,2,110.155,3.15,0,0,TRUE,TRUE,F,TRUE
503,Mais quantidade de comida!,2023-01-19T00:00:00Z,97,4,0,4,1,0,0,pt,9,0,0,0,40.2,0,0,0,TRUE,TRUE,M,TRUE
542,um pouco seco,2023-01-19T00:00:00Z,5,43,0,34,5,7,7,pt,113,0,1,1,5.47,5.53,0,0,TRUE,TRUE,F,FALSE
607,"Estava boa mas incompleta, não vinha com farofa ao contrário do dos meus colegas.",2023-01-19T00:00:00Z,4,5,0,9,2,0,1,pt,24,0,0,3,131.85,18.35,0,0,TRUE,TRUE,0,FALSE
807,Nada,2023-01-19T00:00:00Z,35,0,0,1,0,0,0,pt,2,0,0,0,13.8,0,0,0,TRUE,TRUE,M,TRUE
