customerId,comment,lastOrder,CurrentData,Churn?
1359,"A desfeita de novilho estava incomestível. Foi a primeira vez que me chegou uma refeição vossa assim. Ao aquecer a comida foi impossível comer, era gordura (visível) misturada na carne e puré.",2023-12-12,27/01/2024,TRUE
1360,A quantidade ficou no limiar do aceitável,2023-12-12,27/01/2024,TRUE
1361,"Pouco sal, camarões mal cozidos",2023-12-12,27/01/2024,TRUE
1362,Sabor não muito agradável (algo acre).,2023-12-12,27/01/2024,TRUE
1363,"Voltei a dar uma oportunidade à , e pela 2ª vez consecutiva voltaram a falhar. A comida estava salgadíssima, impossível de comer. Tão depressa que me lembre, não voltarei a encomendar, foram 2 refeições deitadas fora.",2023-12-12,27/01/2024,TRUE
1364,Poucos legumes,2023-12-11,27/01/2024,TRUE
1365,Após o almoço tive fortes dores de barriga e indisposição intestinal.,2023-12-11,27/01/2024,TRUE
1366,Demorou a entrega,2023-12-11,27/01/2024,TRUE
1367,"Muita batata, Pouco Azeite e bacalhau insonso",2023-12-11,27/01/2024,TRUE
1368,"Olhem, pela primeira vez não apreciei mesmo uma receita! Não gosto de dar feedback negativo, mas como foi a primeira vez, é mesmo uma partilha honesta. Esta receita não me convenceu em termos de mistura de sabores. Não vou repetir.",2023-12-11,27/01/2024,TRUE
1369,A embalagem da sopa estava aberta e suja por fora,2023-12-11,27/01/2024,TRUE
1370,Não,2023-12-11,27/01/2024,TRUE
1371,"O que veio no almoço, não foi o frango Panado com arroz e limão, mas sim um frango frito (tipo chines) com molho de soja e arroz branco. Não era o esperado",2023-12-11,27/01/2024,TRUE
1372,Loved it,2023-12-11,27/01/2024,TRUE
1373,O estafeta trata as pessoas do sexo masculino por Sr. X e as do sexo feminino só pelo nome. Não percebo o porquê da diferença de tratamento.,2023-12-11,27/01/2024,TRUE
1374,Very few ingredients,2023-12-11,27/01/2024,TRUE
1375,Estavs seco,2023-12-11,27/01/2024,TRUE
1376,"Pf usem fruta (manga) madura, a experiência não se compara. A manga hoje estava tão verde que, além de esbranquiçada, era dura/crocante..",2023-12-11,27/01/2024,TRUE
1377,Estava um pouco salgado,2023-12-11,27/01/2024,TRUE
1378,Tudo ok!,2023-12-11,27/01/2024,TRUE
1379,Tentar embalagens sustentáveis ou reutilizar (serviço de recolha das usadas por exemplo),2023-12-11,27/01/2024,TRUE
1380,quantidade e sabor piorou,2023-12-11,27/01/2024,TRUE
1381,A dose podia ser um pouco maior. Para 7.70€ deixou um pouco a desejar.,2023-12-11,27/01/2024,TRUE
1382,O camarão não parecia fresco e ao tempero faltava algo picante.,2023-12-11,27/01/2024,TRUE
1383,"pouca quantidade, 2 almodegas de sabor a caldos knorr horríveis e do tamanho de azeitonas, ""legumes"" deviam ser 2 pedaços de batata, arroz super seco, a unica coisa aceitável eram as lentilhas mas numa quantidade irrisória. Prato a não repetir",2023-12-11,27/01/2024,TRUE
1384,"A refeição já vinha frias, as batatas sem graça e completamente seco.",2023-12-11,27/01/2024,TRUE
1385,It's fine. Not spectacular,2023-12-07,27/01/2024,TRUE
1386,"Chegou atrasado, o que coincidiu com uma reunião",2023-12-07,27/01/2024,TRUE
1387,Não está tão quente ou saboroso,2023-12-07,27/01/2024,TRUE
1388,A entrega do almoço,2023-12-07,27/01/2024,TRUE
1389,"Molho de tomate muito industrializado, pouco queijo ralado",2023-12-07,27/01/2024,TRUE
1390,"A qualidade do prato não corresponde ao que é publicitado, quer em imagem quer em qualidade da comida. O camarão veio diretamente de uma embalagem de miolo de camarão. O prato consiste numa base de arroz (não temperado como na foto publicitada), coberta por alguns ingredientes espalhados pelo prato.",2023-12-07,27/01/2024,TRUE
1391,Muito pouca quantidade face ao preço da refeição.,2023-12-07,27/01/2024,TRUE
1392,Few more vegetables,2023-12-07,27/01/2024,TRUE
1393,Não achei o prato bom,2023-12-07,27/01/2024,TRUE
1394,chegou com atraso 13.25 e não fui avisada,2023-12-07,27/01/2024,TRUE
1395,"Muito arroz, pouco feijão e carne rija!",2023-12-07,27/01/2024,TRUE
1396,"O motorista deixou a refeição sobre a mesa do vigilante sem estar lá o vigilante, com muitas pessoas a entrar e sair da instituição que poderiam ter roubado a refeição.",2023-12-07,27/01/2024,TRUE
1397,"O Strogonoff Brasileiro não correspondeu às minhas expetativas. De todos os pratos que já provei, este foi aquele que menos gostei.",2023-12-07,27/01/2024,TRUE
1398,"Demasiado molho de tomate, na imagem vinham só legumes assados",2023-12-06,27/01/2024,TRUE
1399,Legumes queimados e com mau sabor,2023-12-06,27/01/2024,TRUE
1400,O sabor… muito ácido,2023-12-06,27/01/2024,TRUE
1401,O lombo e os espinafres com pouco sal,2023-12-06,27/01/2024,TRUE
1402,A dose de salmão era pequena em comparação com a quantidade de arroz.,2023-12-06,27/01/2024,TRUE
1403,"Carne com demasiado sal, para meu gosto.",2023-12-06,27/01/2024,TRUE
1404,não sabe bem,2023-12-06,27/01/2024,TRUE
1405,keep it up :),2023-12-06,27/01/2024,TRUE
1406,O puré estava muito seco e sem sabor. As bochechas estavam rijas,2023-12-06,27/01/2024,TRUE
1407,Personal opinion - simple rice is much better than rice with garlic or onion!,2023-12-06,27/01/2024,TRUE
1408,Panados de frango com muito óleo.,2023-12-06,27/01/2024,TRUE
1409,bem passado,2023-12-06,27/01/2024,TRUE
1410,Not  succeful,2023-12-06,27/01/2024,TRUE
1411,"quantidade não me deixou satisfeita, embora estivesse bom",2023-12-06,27/01/2024,TRUE
1412,massa crua e pouco frango,2023-12-05,27/01/2024,TRUE
1413,Cogumelos não muito bons; abacate demasiado maduro e oxidado,2023-12-05,27/01/2024,TRUE
1414,"It was absolutely cold, the bread is too big, chips were wet from the burger.",2023-12-05,27/01/2024,TRUE
1415,mais molho,2023-12-05,27/01/2024,TRUE
1416,Mais carne na dose,2023-12-05,27/01/2024,TRUE
1417,"Embalagem suja, fria e com um buraco na mesma",2023-12-05,27/01/2024,TRUE
1418,Não estava tão saborosa como costuma estar,2023-12-05,27/01/2024,TRUE
1419,"Um pouco mais de molho, mas se resto estava óptimo",2023-12-05,27/01/2024,TRUE
1420,Veio pouquíssimo frango. Me parece que as porções de carne estão cada vez menores.,2023-12-05,27/01/2024,TRUE
1421,"Frango mal cozinhado com sabor a cru, apesar de todo o molho",2023-12-05,27/01/2024,TRUE
1422,o tempo de espera.,2023-12-05,27/01/2024,TRUE
1423,Demasiado óleo,2023-12-05,27/01/2024,TRUE
1424,"A sopa estava demasiado líquida e não encontrei nenhum bocadinho de carne de porco, apenas encontrei uma tampa de plástico.",2023-12-04,27/01/2024,TRUE
1425,Tudo otimo,2023-12-04,27/01/2024,TRUE
1426,Sal a mais e pouco sabor,2023-12-04,27/01/2024,TRUE
1427,A comida chegou fria. Batatas fritas aquecidas não são apetecíveis.,2023-12-04,27/01/2024,TRUE
1428,"tinha apenas 2 camarões, muito pequenos, e muiiito bambu",2023-12-04,27/01/2024,TRUE
1429,a bit more noodles.,2023-12-04,27/01/2024,TRUE
1430,Could not eat it. It looked like the leftovers of someone else's plate. I expect a full refund,2023-12-04,27/01/2024,TRUE
1431,Um pouco picante,2023-12-04,27/01/2024,TRUE
1432,a quantidade de batatas era minima (max 7 batatas),2023-12-04,27/01/2024,TRUE
1433,"Lasanha ótima, mas um pouco salgada",2023-12-04,27/01/2024,TRUE
1434,Not a lot of meet. Taste was good but could be sexier.,2023-12-04,27/01/2024,TRUE
1435,Pouco Frango,2023-12-04,27/01/2024,TRUE
1436,O sabor,2023-12-04,27/01/2024,TRUE
1437,cold and not like the other times,2023-12-04,27/01/2024,TRUE
1438,"I didn't like the dish, very strong taste of the chicken and not interesting in general",2023-12-04,27/01/2024,TRUE
1439,Ossos na alheira,2023-12-04,27/01/2024,TRUE
1440,Pouca carne,2023-12-04,27/01/2024,TRUE
1441,Gestao serviço muito ma,2023-11-30,27/01/2024,TRUE
1442,Chegou bastante atrasado.,2023-11-30,27/01/2024,TRUE
1443,a comida não tinha sabor,2023-11-30,27/01/2024,TRUE
1444,Atraso. Chegou cerca de 30min depois da hora máxima estimada,2023-11-30,27/01/2024,TRUE
1445,"O almoço chegou no limite máximo do tempo de entrega e chegou, mais uma vez, quase frio",2023-11-30,27/01/2024,TRUE
1446,"O molho da massa tem um sabor muito intenso a tomate, mas tomate cru, o molho está pouco cozinhado.",2023-11-30,27/01/2024,TRUE
1447,1a hora estimada de entrega era ~15:20,2023-11-30,27/01/2024,TRUE
1448,"Comparando com pedidos anteriores, baixou consideravelmente de qualidade. Foi entregue uma embalagem praticamente cheia de arroz com molho, pouca carne e espinafres quase inexistentes.",2023-11-30,27/01/2024,TRUE
1449,Não gostei,2023-11-30,27/01/2024,TRUE
1450,"As batatas vinham frias, pareciam ter sido feitas no dia anterior",2023-11-30,27/01/2024,TRUE
1451,Fries were humid and soft instead of dry and crispy.,2023-11-30,27/01/2024,TRUE
1452,Doses pequenas quase sem carne e comida a saber mal e muito oleosa,2023-11-30,27/01/2024,TRUE
1453,It was good. Salmon was fresh. The red onion was just too sharp. Maybe pickled red onion would be better.,2023-11-30,27/01/2024,TRUE
1454,Bifes secos,2023-11-30,27/01/2024,TRUE
1455,"Prato muito desinteressante; pouco presunto e de fraca qualidade, e era pouco mais do que presunto e massa.",2023-11-30,27/01/2024,TRUE
1456,as almondegas estavam um pouco secas,2023-11-30,27/01/2024,TRUE
1457,"nao tenho nada a apontar, estava tudo muito bom. obrigado! :)",2023-11-30,27/01/2024,TRUE
1458,O frango estava extremamente seco e rijo,2023-11-30,27/01/2024,TRUE
1459,Não gostei,2023-11-30,27/01/2024,TRUE
1460,Achei uma refeição muito básica para o que nos têm habituado,2023-11-30,27/01/2024,TRUE
1461,"O molho que é adicionado ao prato amolece a tortilha, o que é algo desagradável em termos de textura e sabor do prato. O molho poderia vir à parte para se poder ir molhando, de forma a não amolecer a tortilha.",2023-11-30,27/01/2024,TRUE
1462,Sabor muito intenso,2023-11-30,27/01/2024,TRUE
1463,just average,2023-11-30,27/01/2024,TRUE
1464,Acho que um bocadinho mais de gengibre tornava o prato ainda melhor.,2023-11-30,27/01/2024,TRUE
1465,a entrega atrasou 1h e a comida entornou um pouco,2023-11-30,27/01/2024,TRUE
1466,No site não havia informando que a comida era picante (bastante),2023-11-30,27/01/2024,TRUE
1467,"O estafeta apareceu mas não quis entregar a comida por faltar algum dado. Foi-se embora e tive de abrir o chat para solucionar o problema, pouco tempo depois apareceu outra vez, desta vez sim, para entregar a comida mas faltou cordialidade no trato",2023-11-30,27/01/2024,TRUE
1468,com muito sal,2023-11-30,27/01/2024,TRUE
1469,o frango já tinha cheiro de não ser fresco e a massa que o envolve estava todo em papas e cheia de óleo,2023-11-30,27/01/2024,TRUE
1470,"Muito arroz, poucos espinafres",2023-11-30,27/01/2024,TRUE
1471,Parecia que estava estragado,2023-11-30,27/01/2024,TRUE
1472,"Pouca amendoa, sabor pouco itenso. Os noodles não eram muito bons, os que servem com o frango panado são muito melhores quer em sabor e consistência.",2023-11-30,27/01/2024,TRUE
1473,"Arroz de pato não supreendeu. Não tinha quase pato nenhum, era praticamente arroz com arroz.",2023-11-30,27/01/2024,TRUE
1474,estava frio,2023-11-29,27/01/2024,TRUE
1475,Muito oleosas e demasiado arroz para 2 pataniscas,2023-11-29,27/01/2024,TRUE
1476,O hambúrguer era seco e com pouco sabor.,2023-11-29,27/01/2024,TRUE
1477,Sugiro maior variedade nas ementas semanais,2023-11-29,27/01/2024,TRUE
1478,"Tasteless, under seasoned, poor portion",2023-11-29,27/01/2024,TRUE
1479,Estava frio e tinha pouco recheio,2023-11-29,27/01/2024,TRUE
1480,A sopa de frango pareceu-me demasiado condimentada.,2023-11-29,27/01/2024,TRUE
1481,talvez uma porção um pouco maior,2023-11-29,27/01/2024,TRUE
1482,"A alface estava murcha e já bastante oxidada e acastanhada. A quinoa estava com bom tempero, mas infelizmente demasiado cozida e a textura não era agradável.",2023-11-29,27/01/2024,TRUE
1483,carne,2023-11-29,27/01/2024,TRUE
1484,"As batatas do Burguer, preferia batatas palito, ainda que fiquem moles por causa do transporte",2023-11-29,27/01/2024,TRUE
1485,"Atraso de 15 minutos, apesar da mensagem a avisar. O tempo de intervalo previsto erao esperado para eu conseguir almoçar no meu tempo disponível para tal",2023-11-29,27/01/2024,TRUE
1486,Sometimes your food is a little too much garlic for my taste.  But I love the variety!,2023-11-29,27/01/2024,TRUE
1487,Atrasou 45minutos,2023-11-29,27/01/2024,TRUE
1488,"Too dry, tasted like re-heated food",2023-11-29,27/01/2024,TRUE
1489,bones,2023-11-29,27/01/2024,TRUE
1490,Continuarem assim!,2023-11-28,27/01/2024,TRUE
1491,"30 minutos à espera, impactou negativamente a minha hora de almoço",2023-11-28,27/01/2024,TRUE
1492,A refeição chega muito pouco quente,2023-11-28,27/01/2024,TRUE
1493,"dry puree, meat not cooked slow enough to be tender",2023-11-28,27/01/2024,TRUE
1494,"O prato estava liquefeito, dando a entender que esteve pouco tempo a cozinhar. O bacalhau era de facto espiritual, na medida em que só se encontrava no espírito de quem o imaginava, pois na taça não estava de certeza. Estava repleto, sim, de cenoura e cebola. Dificilmente voltarei a encomendá-lo, dado o risco de voltar a deparar-me com estes problemas. Obrigado.",2023-11-28,27/01/2024,TRUE
1495,Estava no ponto com um sabor maravilhoso.,2023-11-28,27/01/2024,TRUE
1496,The meal was pretty ok but a bit dry. More sauce would have been nice,2023-11-28,27/01/2024,TRUE
1497,"Chegou depois do intervalo de hora previsto, a comida não chegou quente e o driver entregou na porta oposta do edifício onde trabalho, o que fez com que tivesse perdido mais tempo até conseguir ir buscar a comida.",2023-11-28,27/01/2024,TRUE
1498,"A bit dry and soggy, pesto not super good and rather expensive for the portion size",2023-11-28,27/01/2024,TRUE
1499,"poucos legumes, quase só molho e massa",2023-11-27,27/01/2024,TRUE
1500,A confeção não era particularmente boa,2023-11-27,27/01/2024,TRUE
1501,tinha um cheiro estranho,2023-11-27,27/01/2024,TRUE
1502,Utilização de embalagens sem ser de plástico,2023-11-27,27/01/2024,TRUE
1503,"A lasanha vegetariana estava boa, mas o meu gosto pessoal vai mais para a carne.",2023-11-27,27/01/2024,TRUE
1504,O pedido chegou super atrasado (já é costume) e os brigadeiros vinham completamente derretidos,2023-11-27,27/01/2024,TRUE
1505,Cadê a batata palha? 😭,2023-11-27,27/01/2024,TRUE
1506,Está refeição tinha coentros e sou intolerante. Já tinha feito este reparo anteriormente mas deviam colocar este tipo de condimentos na descrição.,2023-11-27,27/01/2024,TRUE
1507,Entrega foi mais tarde que o habitual,2023-11-27,27/01/2024,TRUE
1508,"mais salmão, sff",2023-11-27,27/01/2024,TRUE
1509,Veio atrasado e frio,2023-11-27,27/01/2024,TRUE
1510,"o prato era arroz com rebentos de soja, tinha apenas 4 pedacinhos de cogumelos, a cenoura 2 pedaços. os vossos pratos veggi já tiveram muito mais qualidade, tinham bons pratos, tofu diablo por exemplo, e pratos com molhos fantasticos.. Fica a minha opiniao para que possam melhorar.",2023-11-27,27/01/2024,TRUE
1511,O almoço chegou apenas 45min após ter recebido o email a dizer que já tinha chegado.,2023-11-27,27/01/2024,TRUE
1512,O puré não estava bom e as bochechas tinham imenso molho e pouca carne,2023-11-27,27/01/2024,TRUE
1513,"The delivery time is so big (was 40 min), and when the food arrived I was in a call. By the time my call finished (at 1:10pm) my food was practically cold as it had been sitting there for 30 minutes.",2023-11-24,27/01/2024,TRUE
1514,Sei sabor. Não tinha gengibre. Os legumes não tinham qualquer tempero e o esparguete era pouco. Uma desilusão. Preço injustificado para o que foi servido.,2023-11-24,27/01/2024,TRUE
1515,Pouco sabor,2023-11-24,27/01/2024,TRUE
1516,Mais sopas,2023-11-24,27/01/2024,TRUE
1517,A maionese não era picante e o salmão estava morno,2023-11-24,27/01/2024,TRUE
1518,Estava frio as batatas fritas eram muito poucas e maior parte delas vinham partidas...,2023-11-24,27/01/2024,TRUE
1519,Nao tinha picante e tinha pouco molho,2023-11-24,27/01/2024,TRUE
1520,"Muito bom, nada a referir, obrigada",2023-11-24,27/01/2024,TRUE
1521,Chegou atrasado mais de 1h,2023-11-24,27/01/2024,TRUE
1522,Conjugação de sabores e o amendoim,2023-11-24,27/01/2024,TRUE
1523,Delayed and wrong info. The delivery man marked as delivered 10 minutes before the actual delivery.,2023-11-24,27/01/2024,TRUE
1524,O peru estava cru,2023-11-24,27/01/2024,TRUE
1525,Não estava bom,2023-11-24,27/01/2024,TRUE
1526,"Sushi seco, com mau sabor",2023-11-23,27/01/2024,TRUE
1527,"Costumava pedir este prato e era muito saboroso, hoje veio com pouco sabor e a carne não estava como nos pedidos anteriores",2023-11-23,27/01/2024,TRUE
1528,O arroz estava seco e duro e o demais sem graça e sem sabor.,2023-11-23,27/01/2024,TRUE
1529,extremamente doce (açucarado),2023-11-23,27/01/2024,TRUE
1530,Comida com menos gordura.,2023-11-23,27/01/2024,TRUE
1531,Um pedaço de limão que dê para ser espremido. Aumentar um pouco a quantidade de salmão e rucula,2023-11-23,27/01/2024,TRUE
1532,Muito tempo à espera,2023-11-23,27/01/2024,TRUE
1533,Dumplings were really good!!,2023-11-23,27/01/2024,TRUE
1534,the sushi was so bad I could not eat it,2023-11-23,27/01/2024,TRUE
1535,.,2023-11-23,27/01/2024,TRUE
1536,"It was few in quantity, and not so much bacon, super simple pasta with sauce",2023-11-23,27/01/2024,TRUE
1537,"O meu almoço veio atrasado, ou seja, 12h35 sendo que iria ter uma reunião às 14h00.",2023-11-23,27/01/2024,TRUE
1538,"Já almocei o salmão com broa no passado e estava bom, mas desta vez estava muito salgado e alagado de azeite. Tendo em conta o preço, foi muito mau.",2023-11-23,27/01/2024,TRUE
1539,os legumes nãos legumes não estavam cozidos e o prato estava mal confeccionado,2023-11-23,27/01/2024,TRUE
1540,"Muita batata, pouca carne, pouco sabor",2023-11-22,27/01/2024,TRUE
1541,Não encontrei o molho de figo,2023-11-22,27/01/2024,TRUE
1542,"Mais quente e mais pato, talvez",2023-11-22,27/01/2024,TRUE
1543,O bacalhau estava muito seco,2023-11-22,27/01/2024,TRUE
1544,Não gostei. Carne muito gordurosa.,2023-11-22,27/01/2024,TRUE
1545,"A entrega foi feita com muito atraso, após ter recebido um email a dizer que já tinha sido entregue e SMSs a dizer que a entrega estava atrasada.",2023-11-22,27/01/2024,TRUE
